,RXCUI,NAME
4433,849115,tobramycin
4434,105899,naproxen
4435,214003,alprazolam
4436,1658634,heparin
4437,992858,promethazine
4438,1729197,morphine
4439,1247756,docusate
4440,1422546,lidocaine
4441,857466,cholecalciferol
4442,200817,spironolactone
4443,1049504,oxycodone
4444,211322,mirtazapine
4445,207287,metronidazole
4446,630807,levetiracetam
4447,992440,NF
4448,795085,certolizumab pegol
4449,207685,prochlorperazine
4450,317160,temozolomide
4451,197581,dexamethasone
4452,313954,NF
4453,211699,paroxetine
4454,1359546,NF
4455,207016,methocarbamol
4456,211616,NF
4457,828322,NF
4458,105898,naproxen
4459,687025,alprazolam
4460,854907,bisoprolol
4461,636042,hydrochlorothiazide
4462,857117,NF
4463,103570,mupirocin
4464,904477,pravastatin
4465,1291367,avanafil
4466,261339,moxifloxacin
4467,884187,clonidine
4468,213995,allopurinol
4469,308715,clotrimazole
4470,208161,sertraline
4471,1115554,NF
4472,1099679,valproate
4473,834346,amiodarone
4474,104385,ramipril
4475,898704,trazodone
4476,861008,metformin
4477,205535,fluoxetine
4478,1304985,icosapent ethyl
4479,855184,tolterodine
4480,834239,febuxostat
4481,105028,gabapentin
4482,617314,atorvastatin
4483,617318,atorvastatin
4484,890918,estradiol
4485,616853,fenofibrate
4486,866438,metoprolol
4487,207138,methylprednisolone
4488,1020026,cetirizine
4489,854239,enoxaparin
4490,996605,memantine
4491,104490,simvastatin
4492,763308,pantoprazole
4493,213295,omeprazole
4494,205866,clarithromycin
4495,1189781,aspirin
4496,198372,torsemide
4497,311026,insulin isophane
4498,966791,doxepin
4499,793741,sodium polystyrene sulfonate
4500,314088,methscopolamine
4501,1300378,"tetanus toxoid vaccine, inactivated"
4502,2178362,influenza B virus antigen
4503,2047882,testosterone
4504,2101899,sodium polystyrene sulfonate
4505,996097,dutasteride
4506,848140,hydrochlorothiazide
4507,1111341,olopatadine
4508,422617,NF
4509,1493473,NF
4510,1085798,NF
4511,1488538,NF
4512,59943,imiquimod
4513,267366,sodium ascorbate
4514,1007544,ascorbic acid
4515,800915,ascorbic acid
4516,966185,levothyroxine
4517,206486,NF
4518,483069,NF
4519,197965,NF
4520,690740,sulfacetamide
4521,10223,sulfur
4522,313129,NF
4523,647109,NF
4524,10169,sulfacetamide
4525,420069,NF
4526,283439,NF
4527,1005856,sulfur
4528,999613,sulfur
4529,643821,NF
4530,311651,NF
4531,403782,NF
4532,1091155,methylphenidate
4533,351200,NF
4534,1091170,methylphenidate
4535,403788,NF
4536,1300792,mirabegron
4537,310936,NF
4538,200189,NF
4539,384379,cinacalcet
4540,407990,cinacalcet
4541,854249,enoxaparin
4542,1005855,NF
4543,792832,NF
4544,706835,NF
4545,225036,enoxaparin
4546,1005853,sulfur
4547,707307,NF
4548,705822,NF
4549,1309383,NF
4550,579143,NF
4551,896239,salmeterol
4552,744612,NF
4553,647426,NF
4554,733,ampicillin
4555,314250,NF
4556,1544863,witch hazel
4557,89821,witch hazel
4558,197405,betamethasone
4559,19254,betamethasone
4560,1007088,betamethasone dipropionate / betamethasone sodium phosphate
4561,1607617,desvenlafaxine
4562,310261,exemestane
4563,258494,exemestane
4564,616224,NF
4565,1233563,NF
4566,1014275,NF
4567,616012,NF
4568,1008636,vitamin B12
4569,1606999,NF
4570,644787,vitamin B12
4571,1145991,vitamin B12
4572,1008064,vitamin B12
4573,856656,dantrolene
4574,3106,dantrolene
4575,3105,dantrolene
4576,856660,dantrolene
4577,701441,NF
4578,308896,NF
4579,476331,NF
4580,1014674,cetirizine
4581,200074,menthol
4582,1648123,menthol
4583,312243,NF
4584,1651265,NF
4585,1651266,olodaterol
4586,1651274,olodaterol
4587,1658460,tiotropium
4588,1546059,olodaterol
4589,313854,NF
4590,830232,NF
4591,1426128,NF
4592,1731503,NF
4593,1244019,NF
4594,310336,NF
4595,997226,donepezil
4596,483073,NF
4597,6826,methazolamide
4598,823883,chondroitin sulfates
4599,242448,NF
4600,1150310,chondroitin sulfates
4601,428898,chondroitin sulfates
4602,1008567,chondroitin sulfates
4603,1547664,fluticasone
4604,1547663,fluticasone
4605,1547650,fluticasone
4606,1547660,fluticasone
4607,1487514,umeclidinium
4608,1547658,fluticasone
4609,2045378,NF
4610,1487518,vilanterol
4611,1487524,vilanterol
4612,1487519,vilanterol
4613,1487527,vilanterol
4614,1487520,vilanterol
4615,668292,calcium carbonate
4616,577090,vitamin E
4617,685054,cholecalciferol
4618,476350,simvastatin
4619,672544,NF
4620,283316,hydrochlorothiazide
4621,284636,hydrochlorothiazide
4622,484211,ezetimibe
4623,1007537,methylsulfonylmethane
4624,252761,ubidecarenone
4625,313861,beta carotene
4626,19143,beta carotene
4627,23247,methylsulfonylmethane
4628,100213,Bifidobacterium Infantis
4629,1742407,hyoscyamine
4630,2043694,Lactobacillus acidophilus
4631,2043695,Bifidobacterium animalis
4632,827148,Bifidobacterium Infantis
4633,1225,hyoscyamine
4634,1550045,Bifidobacterium animalis
4635,238211,NF
4636,827349,Bifidobacterium Infantis
4637,153972,hydroxychloroquine
4638,197796,NF
4639,5521,hydroxychloroquine
4640,44281,cevimeline
4641,260036,cevimeline
4642,8859,NF
4643,31819,nitazoxanide
4644,197356,NF
4645,794630,NF
4646,73056,risedronate
4647,1926958,risedronate
4648,60334,risedronate
4649,8706,prochlorperazine
4650,615205,lubiprostone
4651,8704,prochlorperazine
4652,104592,cyproheptadine
4653,3013,cyproheptadine
4654,309635,NF
4655,10572,thyroid (USP)
4656,313391,thyroid (USP)
4657,80697,NF
4658,312836,rivastigmine
4659,314267,thyroid (USP)
4660,40968,diclofenac
4661,860805,azelastine
4662,308457,NF
4663,311675,NF
4664,359697,ketoprofen
4665,6142,ketoprofen
4666,2685,colestipol
4667,1048445,colestipol
4668,309496,NF
4669,349278,NF
4670,5552,hydroxyurea
4671,21579,copper sulfate
4672,1087407,vitamin B12
4673,262150,iron carbonyl
4674,1008704,sennoside B
4675,29438,NF
4676,238009,NF
4677,1737562,lidocaine
4678,1311062,oyster shell calcium carbonate preparation
4679,1536461,NF
4680,997620,NF
4681,997613,NF
4682,997626,NF
4683,313582,venlafaxine
4684,618278,azelate
4685,618284,NF
4686,1043748,azelate
4687,404423,NF
4688,352645,azelate
4689,1041518,azelate
4690,52358,magnesium gluconate
4691,583132,NF
4692,238206,NF
4693,238179,NF
4694,49737,esmolol
4695,904810,NF
4696,1594598,NF
4697,991423,NF
4698,310110,NF
4699,979428,NF
4700,10154,succinylcholine
4701,797224,NF
4702,238246,NF
4703,727652,NF
4704,1115910,NF
4705,203222,esmolol
4706,238230,NF
4707,798421,NF
4708,310753,NF
4709,798426,hepatitis B surface antigen vaccine
4710,797752,hepatitis B surface antigen vaccine
4711,1658156,hepatitis B surface antigen vaccine
4712,562272,NF
4713,314266,tacrolimus
4714,854220,NF
4715,727417,NF
4716,1244751,NF
4717,808921,fosfomycin
4718,284785,fosfomycin
4719,4550,fosfomycin
4720,206475,NF
4721,317797,NF
4722,8610,povidone
4723,689958,polyvinyl alcohol
4724,891441,cholecalciferol
4725,485421,darifenacin
4726,136198,darifenacin
4727,485417,darifenacin
4728,809477,silodosin
4729,352367,cetirizine
4730,359345,NF
4731,8896,pseudoephedrine
4732,351124,NF
4733,313423,tolnaftate
4734,10637,tolnaftate
4735,1861580,NF
4736,284637,hylan G-F 20
4737,847070,NF
4738,27306,hylan
4739,835418,NF
4740,707323,NF
4741,35829,ranolazine
4742,314183,NF
4743,404773,amlodipine
4744,83818,irbesartan
4745,597977,amlodipine
4746,317148,NF
4747,198307,NF
4748,744868,zinc oxide
4749,1370454,menthol
4750,1009148,sulbactam
4751,308208,NF
4752,10167,sulbactam
4753,25126,fluocinolone
4754,1191315,fluocinolone
4755,315100,NF
4756,1191310,fluocinolone
4757,150702,NF
4758,4461,fluocinolone
4759,1116636,ticagrelor
4760,153822,candesartan
4761,4491,fluorometholone
4762,103468,hydrocortisone
4763,795696,NF
4764,2409,chlorthalidone
4765,151195,atenolol
4766,2273236,polyvinyl alcohol (130000 MW)
4767,994008,naproxen
4768,994010,naproxen
4769,977955,NF
4770,977962,NF
4771,1372705,esomeprazole
4772,977965,NF
4773,977961,NF
4774,197599,NF
4775,1115,trihexyphenidyl
4776,10811,trihexyphenidyl
4777,198328,NF
4778,4462,fluocinonide
4779,1235247,lurasidone
4780,1040027,lurasidone
4781,1040028,lurasidone
4782,311249,lactate
4783,687438,NF
4784,966424,NF
4785,750067,NF
4786,966441,NF
4787,847392,NF
4788,1014226,NF
4789,311650,NF
4790,1091145,methylphenidate
4791,727377,NF
4792,308120,NF
4793,689,aminophylline
4794,1724668,aminophylline
4795,1724666,aminophylline
4796,312850,NF
4797,1734475,ropivacaine
4798,1734479,ropivacaine
4799,1734481,ropivacaine
4800,1300457,NF
4801,905185,NF
4802,1300456,NF
4803,1100211,NF
4804,861769,sitagliptin
4805,107011,triamcinolone
4806,543512,NF
4807,312054,NF
4808,706961,NF
4809,5781,indomethacin
4810,847207,NF
4811,1926331,insulin lispro
4812,857050,NF
4813,759729,NF
4814,815308,polyethylene glycol 3350
4815,3743,econazole
4816,103587,NF
4817,142434,econazole
4818,1487074,diclofenac
4819,244564,NF
4820,214682,loratadine
4821,311375,NF
4822,844811,NF
4823,1426853,magnesium cation
4824,9068,quinidine
4825,1040053,dextromethorphan
4826,1040055,dextromethorphan
4827,251856,ramipril
4828,35296,ramipril
4829,1099500,loteprednol etabonate
4830,27199,hydrocortisone
4831,197780,NF
4832,308138,NF
4833,579146,NF
4834,214223,amlodipine
4835,404926,NF
4836,810083,entacapone
4837,403852,entacapone
4838,1009015,amlodipine
4839,730866,amlodipine
4840,236778,trospium
4841,38891,trospium
4842,860192,botulinum toxin type A
4843,1712,botulinum toxin type A
4844,860206,NF
4845,860189,botulinum toxin type A
4846,616303,NF
4847,636552,NF
4848,314215,rivastigmine
4849,616306,NF
4850,283433,melatonin
4851,861113,vitamin B12
4852,860532,carvedilol
4853,816726,"insulin lispro protamine, human"
4854,314684,"insulin lispro protamine, human"
4855,668310,carvedilol
4856,664781,NF
4857,668315,NF
4858,197819,indomethacin
4859,198507,biotin
4860,544643,NF
4861,237841,NF
4862,1085741,triamcinolone
4863,346495,NF
4864,1312625,loteprednol etabonate
4865,259319,pioglitazone
4866,312438,NF
4867,282755,telmisartan
4868,805480,NF
4869,805562,NF
4870,805571,NF
4871,805533,NF
4872,857942,NF
4873,1429570,NF
4874,1794167,Vaccinium macrocarpon whole extract
4875,283465,NF
4876,310861,hydrocortisone
4877,314139,NF
4878,310794,NF
4879,1537106,hyaluronate
4880,258347,NF
4881,213272,brinzolamide
4882,352274,valsartan
4883,722253,rotigotine
4884,1736642,botulinum toxin type B
4885,284792,botulinum toxin type B
4886,2167673,botulinum toxin type B
4887,860181,NF
4888,1736640,botulinum toxin type B
4889,860184,NF
4890,227236,NF
4891,993491,midodrine
4892,315150,NF
4893,6963,midodrine
4894,476515,carbidopa
4895,2049275,pimavanserin
4896,311703,NF
4897,199166,ubidecarenone
4898,221100,fenofibrate
4899,242541,NF
4900,1799374,Serenoa repens whole extract
4901,313652,vitamin A
4902,11246,vitamin A
4903,142442,naproxen
4904,833147,milnacipran
4905,166551,raloxifene
4906,312768,NF
4907,72143,raloxifene
4908,1112803,vitamin B12
4909,1863607,glucose
4910,1049580,oxycodone
4911,312168,NF
4912,198532,NF
4913,203178,disopyramide
4914,3541,disopyramide
4915,309960,disopyramide
4916,197697,NF
4917,6845,methocarbamol
4918,1599805,memantine
4919,1430990,donepezil
4920,801796,NF
4921,39085,ubiquinol
4922,309728,NF
4923,313732,NF
4924,237082,rizatriptan
4925,314209,rizatriptan
4926,88014,rizatriptan
4927,314277,venlafaxine
4928,37418,sumatriptan
4929,216347,NF
4930,209839,NF
4931,67158,sumatriptan
4932,1424894,NF
4933,487066,levalbuterol
4934,1539887,fluticasone
4935,1424890,NF
4936,1539891,fluticasone
4937,597908,NF
4938,996232,NF
4939,1424900,NF
4940,833187,NF
4941,199639,melatonin
4942,746422,NF
4943,895994,fluticasone
4944,248336,NF
4945,1657658,cetuximab
4946,318341,cetuximab
4947,485255,NF
4948,206709,NF
4949,311332,NF
4950,20791,chlorhexidine
4951,311331,NF
4952,2358,chlorhexidine
4953,9873,sodium fluoride
4954,237844,NF
4955,1486566,sodium fluoride
4956,392038,sodium fluoride
4957,8727,progesterone
4958,313417,NF
4959,885489,cholecalciferol
4960,313717,vitamin E
4961,314875,"tocopheryl acid succinate,D-alpha"
4962,259409,progesterone
4963,358263,tadalafil
4964,303263,tadalafil
4965,833036,acetaminophen
4966,402097,tadalafil
4967,312155,NF
4968,636620,NF
4969,327503,olmesartan
4970,8887,albuterol
4971,801095,albuterol
4972,351656,NF
4973,353534,NF
4974,1736647,botulinum toxin type B
4975,860178,botulinum toxin type B
4976,1736645,botulinum toxin type B
4977,1599245,carbidopa
4978,1658470,Streptococcus pneumoniae type 1 capsular polysaccharide antigen
4979,854934,Streptococcus pneumoniae type 11A capsular polysaccharide antigen
4980,854962,Streptococcus pneumoniae type 4 capsular polysaccharide antigen
4981,854936,Streptococcus pneumoniae type 12F capsular polysaccharide antigen
4982,854932,Streptococcus pneumoniae type 10A capsular polysaccharide antigen
4983,854938,Streptococcus pneumoniae type 14 capsular polysaccharide antigen
4984,854950,Streptococcus pneumoniae type 2 capsular polysaccharide antigen
4985,309091,NF
4986,854946,Streptococcus pneumoniae type 19A capsular polysaccharide antigen
4987,854944,Streptococcus pneumoniae type 18C capsular polysaccharide antigen
4988,854930,Streptococcus pneumoniae type 1 capsular polysaccharide antigen
4989,854954,Streptococcus pneumoniae type 22F capsular polysaccharide antigen
4990,1008785,Streptococcus pneumoniae type 1 capsular polysaccharide antigen
4991,854948,Streptococcus pneumoniae type 19F capsular polysaccharide antigen
4992,854960,Streptococcus pneumoniae type 33F capsular polysaccharide antigen
4993,91610,NF
4994,854952,Streptococcus pneumoniae type 20 capsular polysaccharide antigen
4995,854942,Streptococcus pneumoniae type 17F capsular polysaccharide antigen
4996,854964,Streptococcus pneumoniae type 5 capsular polysaccharide antigen
4997,854958,Streptococcus pneumoniae type 3 capsular polysaccharide antigen
4998,854970,Streptococcus pneumoniae type 8 capsular polysaccharide antigen
4999,854966,Streptococcus pneumoniae type 6B capsular polysaccharide antigen
5000,854974,Streptococcus pneumoniae type 9V capsular polysaccharide antigen
5001,1547580,Streptococcus pneumoniae type 1 capsular polysaccharide antigen
5002,854968,Streptococcus pneumoniae type 7F capsular polysaccharide antigen
5003,854972,Streptococcus pneumoniae type 9N capsular polysaccharide antigen
5004,854956,Streptococcus pneumoniae type 23F capsular polysaccharide antigen
5005,854940,Streptococcus pneumoniae type 15B capsular polysaccharide antigen
5006,351160,NF
5007,313786,hydrocortisone
5008,1007647,NF
5009,466530,acetic acid
5010,168,acetic acid
5011,1098141,niacin
5012,7393,niacin
5013,850412,NF
5014,630188,NF
5015,1300445,hypromellose
5016,1300452,hypromellose
5017,1300454,hypromellose
5018,1300449,hypromellose
5019,1300450,hypromellose
5020,1363567,hypromellose 2910
5021,1363583,hypromellose 2910-5cP
5022,1363588,hypromellose 2208
5023,1437983,hypromellose 2910 (10000 MPA.S)
5024,1300451,hypromellose
5025,1363590,hypromellose 2910 50cP
5026,1300453,hypromellose
5027,1297881,hypromellose
5028,1363589,hypromellose 2910 3cP
5029,1299222,hypromellose
5030,1986432,hypromellose 2208
5031,310933,hypromellose
5032,1300444,hypromellose
5033,1300446,hypromellose
5034,485496,aripiprazole
5035,1091643,azilsartan
5036,1091642,azilsartan
5037,1091652,azilsartan
5038,477204,NF
5039,10379,testosterone
5040,73689,febuxostat
5041,834235,febuxostat
5042,310992,indomethacin
5043,901814,ibuprofen
5044,645635,NF
5045,274332,nateglinide
5046,1801835,lifitegrast
5047,1801820,lifitegrast
5048,1421450,brimonidine
5049,253043,NF
5050,309337,clindamycin
5051,198584,ubidecarenone
5052,216652,valsartan
5053,1658659,heparin
5054,1359535,NF
5055,1658647,heparin
5056,1362069,NF
5057,1362070,NF
5058,849704,NF
5059,727701,NF
5060,898316,verapamil
5061,858599,nicardipine
5062,313590,NF
5063,1665057,verapamil
5064,897706,NF
5065,849710,NF
5066,1665061,verapamil
5067,296,adenosine
5068,1658717,heparin
5069,1736541,esmolol
5070,403885,NF
5071,727360,adenosine
5072,205343,NF
5073,1654035,adenosine
5074,1658720,NF
5075,1653773,NF
5076,1653760,NF
5077,828527,calcium chloride
5078,242287,NF
5079,727531,etomidate
5080,1654008,etomidate
5081,312514,NF
5082,1249681,NF
5083,311673,NF
5084,7508,norepinephrine
5085,1718909,dexmedetomidine
5086,343004,NF
5087,7512,norepinephrine
5088,362,epinephrine
5089,1796676,protamine sulfate (USP)
5090,8825,protamine sulfate (USP)
5091,238734,NF
5092,236344,saw palmetto extract
5093,310374,fluorometholone
5094,42375,leuprolide
5095,545831,NF
5096,199220,NF
5097,727938,NF
5098,1486979,NF
5099,1486981,dapagliflozin
5100,897123,liraglutide
5101,1488564,dapagliflozin
5102,1488574,dapagliflozin
5103,1486972,dapagliflozin
5104,351438,NF
5105,352803,NF
5106,491311,NF
5107,1010677,NF
5108,1867938,lidocaine
5109,1867943,lidocaine
5110,204565,NF
5111,629570,NF
5112,898359,amlodipine
5113,9528,NF
5114,750121,sodium chloride
5115,728231,ranolazine
5116,283810,bimatoprost
5117,860981,metformin
5118,1597123,testosterone
5119,199116,testosterone
5120,199027,NF
5121,240413,NF
5122,1191265,fluocinolone
5123,10390,tetrabenazine
5124,805464,tetrabenazine
5125,1544385,methotrexate
5126,562032,NF
5127,6984,minoxidil
5128,645146,minoxidil
5129,1439808,vortioxetine
5130,1439834,vortioxetine
5131,1090641,triamcinolone
5132,199847,NF
5133,1946842,abemaciclib
5134,1946825,abemaciclib
5135,1551512,NF
5136,1232120,NF
5137,282804,NF
5138,204729,NF
5139,203173,chlordiazepoxide
5140,197469,NF
5141,388,polymyxin B
5142,309093,NF
5143,204509,polymyxin B
5144,236486,omeprazole
5145,21212,clarithromycin
5146,310066,NF
5147,636354,NF
5148,844970,NF
5149,577317,paricalcitol
5150,1359458,NF
5151,9658,NF
5152,311692,NF
5153,403775,NF
5154,59308,chromium picolinate
5155,249369,chromium picolinate
5156,311304,NF
5157,238169,NF
5158,1648788,vilanterol
5159,1648783,vilanterol
5160,349442,NF
5161,485023,mycophenolic acid
5162,1539881,umeclidinium
5163,579148,galantamine
5164,198080,NF
5165,1596445,umeclidinium
5166,1091283,calcium carbonate
5167,20489,cefpodoxime
5168,1539885,umeclidinium
5169,7145,mycophenolic acid
5170,1297389,calcium carbonate
5171,47835,cefpodoxime
5172,1539251,umeclidinium
5173,1596444,umeclidinium
5174,265323,mycophenolate
5175,203197,phenazopyridine
5176,287701,NF
5177,8120,phenazopyridine
5178,198378,tacrolimus
5179,1297372,NF
5180,408142,mycophenolate
5181,1091839,roflumilast
5182,1091836,roflumilast
5183,217627,hydrocortisone
5184,1091840,roflumilast
5185,197516,clarithromycin
5186,284799,esomeprazole
5187,52172,ciclopirox
5188,797195,fesoterodine
5189,797196,fesoterodine
5190,198308,NF
5191,1005931,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain"
5192,1928974,influenza B virus antigen
5193,1928969,influenza B virus antigen
5194,1928970,influenza A virus (H1N1) antigen
5195,1304206,NF
5196,1801157,NF
5197,1657330,NF
5198,1006250,NF
5199,1537532,NF
5200,1006241,NF
5201,1116743,NF
5202,1433741,NF
5203,1657326,NF
5204,1304210,NF
5205,1801153,NF
5206,1116738,NF
5207,1304182,NF
5208,857950,NF
5209,1801152,NF
5210,1433737,NF
5211,805557,NF
5212,1537528,NF
5213,857933,NF
5214,1657325,NF
5215,1652891,codeine
5216,1794554,hydroxyzine
5217,995285,hydroxyzine
5218,1359472,NF
5219,317799,NF
5220,826603,NF
5221,1794552,hydroxyzine
5222,995427,NF
5223,2672,codeine
5224,997173,NF
5225,309482,NF
5226,1431980,tacrolimus
5227,579570,mycophenolic acid
5228,485020,mycophenolic acid
5229,196463,tacrolimus
5230,616450,mycophenolic acid
5231,108513,tacrolimus
5232,215431,aspirin
5233,1670011,insulin degludec
5234,1670007,insulin degludec
5235,884061,NF
5236,313894,NF
5237,83008,bicalutamide
5238,308607,NF
5239,308609,NF
5240,491498,carboxymethylcellulose
5241,1741380,"albumin human, USP"
5242,1741375,"albumin human, USP"
5243,2054166,"albumin human, USP"
5244,1741570,"albumin human, USP"
5245,238643,NF
5246,246780,NF
5247,968181,polidocanol
5248,968170,polidocanol
5249,1718906,dexmedetomidine
5250,197633,NF
5251,757460,doxycycline
5252,757466,doxycycline
5253,858747,ursodeoxycholate
5254,62427,ursodeoxycholate
5255,11065,ursodeoxycholate
5256,6916,metolazone
5257,727962,NF
5258,1359694,NF
5259,25486,gadopentetate dimeglumine
5260,31555,nebivolol
5261,722137,amlodipine
5262,729455,amlodipine
5263,827073,nebivolol
5264,236883,nebivolol
5265,1539373,NF
5266,197657,estradiol
5267,4083,estradiol
5268,1234295,NF
5269,763037,NF
5270,894912,morphine
5271,892531,morphine
5272,1234300,NF
5273,317131,NF
5274,1731993,morphine
5275,746404,NF
5276,248337,NF
5277,21183,citric acid
5278,1304093,citric acid
5279,1546458,picosulfurate
5280,1994540,citric acid
5281,484425,NF
5282,199676,NF
5283,1490724,coconut oil
5284,1795608,NF
5285,1860135,NF
5286,999683,benzocaine
5287,998675,clonidine
5288,239189,nafcillin
5289,351429,nicotine
5290,1099871,valproate
5291,1807459,diazepam
5292,904579,NF
5293,834348,amiodarone
5294,861427,propafenone
5295,1648786,NF
5296,897753,hydromorphone
5297,1550940,colchicine
5298,637366,wheat dextrin
5299,1728785,NF
5300,847626,glucose
5301,1362831,heparin
5302,198040,nitroglycerin
5303,992441,promethazine
5304,1741403,"albumin human, USP"
5305,1928965,influenza B virus antigen
5306,199211,cisatracurium
5307,1370767,hydrocortisone
5308,731176,darbepoetin alfa
5309,1370763,hydrocortisone
5310,1659287,ceftazidime
5311,800474,magnesium chloride
5312,313921,calcipotriene
5313,197969,methylprednisolone
5314,6633,mannose
5315,388311,carbamazepine
5316,1992868,netarsudil
5317,798477,hepatitis A vaccine (inactivated) strain HM175
5318,577348,ramelteon
5319,1656340,sacubitril
5320,1233607,calcium carbonate
5321,1657209,omalizumab
5322,198317,triazolam
5323,996179,vardenafil
5324,259268,pentetate
5325,966201,levothyroxine
5326,200094,irbesartan
5327,41397,lactase
5328,1928540,influenza B virus antigen
5329,198025,niacinamide
5330,313190,tacrolimus
5331,248109,ribavirin
5332,199058,mycophenolate mofetil
5333,545626,monofluorophosphate
5334,311196,isosorbide
5335,311431,magnesium oxide
5336,2045627,erenumab
5337,1719764,eluxadoline
5338,2045614,erenumab
5339,866905,colesevelam
5340,562806,pimecrolimus
5341,1738805,paroxetine
5342,899548,dexmethylphenidate
5343,905451,levothyroxine
5344,91185,methohexital
5345,1190112,chondroitin sulfates
5346,1007835,cholecalciferol
5347,854252,enoxaparin
5348,89959,phosphatidylserine
5349,3143,prasterone
5350,1041814,thyroid (USP)
5351,29421,mecobalamin
5352,252559,budesonide
5353,197500,chlorthalidone
5354,1191299,fluocinolone
5355,1547948,carboxymethylcellulose
5356,8588,potassium
5357,1599846,carbidopa
5358,1868562,nitroglycerin
5359,313932,calcitriol
5360,484814,tadalafil
5361,1597076,testosterone
5362,84990,gadobutrol
5363,18451,astaxanthin
5364,1876359,Withania somnifera whole extract
5365,72385,wheat germ oil
5366,90176,iron
5367,252294,simethicone
5368,1790639,formoterol
5369,198240,tamoxifen
5370,1551295,dulaglutide
5371,630796,glucose
5372,1111265,potassium bicarbonate
5373,310793,hydrochlorothiazide
5374,1551782,naloxegol
5375,1008768,cholecalciferol
5376,897021,dalfampridine
5377,866075,NF
5378,1041798,propylene glycol
5379,24506,vinpocetine
5380,310386,fluoxetine
5381,1876380,ocrelizumab
5382,1246059,NF
5383,856664,rifaximin
5384,429662,rifaximin
5385,1600773,carbidopa
5386,349194,clonazepam
5387,1738586,hydrocortisone
5388,794639,lubiprostone
5389,1990866,exenatide
5390,203203,alfentanil
5391,824547,acai extract
5392,1000091,doxepin
5393,896272,salmeterol
5394,309604,vitamin B12
5395,418475,clotrimazole
5396,1597876,nivolumab
5397,1430455,afatinib
5398,8351,piracetam
5399,69440,policosanol
5400,1722919,cefotetan
5401,1722921,cefotetan
5402,999961,glycopyrronium
5403,200256,repaglinide
5404,200258,repaglinide
5405,1551304,dulaglutide
5406,325526,ginseng preparation
5407,861434,clobetasol
5408,1745112,ixekizumab
5409,311345,linezolid
5410,1040014,ceftaroline fosamil
5411,1606347,metoprolol
5412,1049167,pseudoephedrine
5413,1117562,pseudoephedrine
5414,198859,sodium bicarbonate
5415,728109,oseltamivir
5416,1869281,ethanol
5417,1359124,estradiol
5418,1046398,denosumab
5419,825334,leuprolide
5420,1307303,enzalutamide
5421,1604539,insulin glargine
5422,197583,dexamethasone
5423,197580,dexamethasone
5424,197577,dexamethasone
5425,2284960,remdesivir
5426,5464,hyaluronidase
5427,197785,hydrocortisone
5428,226343,dexamethasone
5429,198056,oxandrolone
5430,238936,erythromycin
5431,237512,zinc sulfate
5432,253161,collagen hemostat
5433,197579,dexamethasone
5434,637173,cephalexin
5435,834395,NF
5436,310868,hydrocortisone
5437,991063,dicyclomine
5438,834042,NF
5439,762893,NF
5440,992668,hydrocodone
5441,1085756,triamcinolone
5442,2110516,salmeterol
5443,863851,morphine
5444,1357010,pseudoephedrine
5445,1790886,vortioxetine
5446,2180406,influenza B virus antigen
5447,1091185,methylphenidate
5448,1716079,buprenorphine
5449,993755,acetaminophen
5450,211915,bismuth subsalicylate
5451,284531,telmisartan
5452,29268,manganese sulfate
5453,22701,dexpanthenol
5454,39954,zinc sulfate
5455,877523,NF
5456,92573,thiamine
5457,7405,niacinamide
5458,208331,tretinoin
5459,1243833,sitagliptin
5460,198603,dimenhydrinate
5461,901478,NF
5462,1545668,empagliflozin
5463,1246315,budesonide
5464,1542452,guaifenesin
5465,1098647,guaifenesin
5466,847913,exenatide
5467,2106334,"tetanus toxoid vaccine, inactivated"
5468,835894,cyclosporine
5469,200131,carbamazepine
5470,207850,tobramycin
5471,317090,NF
5472,403966,zonisamide
5473,403967,zonisamide
5474,1487512,umeclidinium
5475,1665896,evolocumab
5476,1665684,evolocumab
5477,1665900,evolocumab
5478,1665895,evolocumab
5479,834241,febuxostat
5480,3002,cyclophosphamide
5481,1545988,cyclophosphamide
5482,1437969,cyclophosphamide
5483,1656339,valsartan
5484,1656349,sacubitril
5485,1656328,sacubitril
5486,2109855,dimethicone 12500
5487,2118578,dimethicone 500
5488,309916,dimethicone
5489,1366227,dimethicone 20
5490,1426417,dimethicone 1000
5491,324072,dimethicone
5492,1363569,dimethicone 350
5493,1426664,dimethicone 200
5494,47613,calcium citrate
5495,809841,NF
5496,701445,NF
5497,1874857,calcium citrate
5498,308918,NF
5499,1037407,NF
5500,215831,NF
5501,1007512,ergocalciferol
5502,197502,chlorzoxazone
5503,1053346,magnesium sulfate
5504,1092189,acetaminophen
5505,404318,"sennosides, USP"
5506,1088604,dimethicone
5507,1101840,phenol
5508,631799,isopropyl alcohol
5509,582073,NF
5510,657406,NF
5511,485413,alprazolam
5512,901636,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine
5513,798232,Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine
5514,798222,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine
5515,901633,Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine
